datetime,open,high,low,close,volume
2015-07-06 12:00:00,18527.1,18555.8,18527.1,18542.75,0
2015-07-06 12:15:00,18542.75,18550.65,18529.05,18537.5,0
2015-07-06 12:30:00,18537.5,18634.5,18523.4,18634.5,0
2015-07-06 12:45:00,18634.5,18695.1,18617.0,18672.35,0
2015-07-06 13:00:00,18672.35,18708.8,18658.5,18677.75,0
2015-07-06 13:15:00,18677.75,18711.05,18651.0,18656.35,0
2015-07-06 13:30:00,18656.35,18676.45,18642.1,18671.3,0
2015-07-06 13:45:00,18671.3,18687.45,18629.35,18675.55,0
2015-07-06 14:00:00,18675.55,18702.85,18670.75,18700.0,0
2015-07-06 14:15:00,18700.0,18752.3,18690.3,18751.4,0
2015-07-06 14:30:00,18751.4,18764.3,18705.8,18745.2,0
2015-07-06 14:45:00,18745.2,18790.45,18735.5,18787.85,0
2015-07-06 15:00:00,18787.85,18836.75,18781.05,18821.7,0
2015-07-06 15:15:00,18821.7,18855.9,18812.2,18838.8,0
2015-07-07 09:15:00,18794.1,18980.65,18794.1,18969.8,0
2015-07-07 09:30:00,18969.8,18970.9,18887.1,18914.1,0
2015-07-07 09:45:00,18914.1,18918.2,18886.55,18912.2,0
2015-07-07 10:00:00,18916.7,18951.9,18909.9,18951.9,0
2015-07-07 10:15:00,18950.4,18957.7,18915.85,18936.9,0
2015-07-07 10:30:00,18937.65,18937.65,18899.25,18901.7,0
2015-07-07 10:45:00,18901.7,18928.6,18895.6,18915.25,0
2015-07-07 11:00:00,18915.25,18923.2,18874.95,18876.1,0
2015-07-07 11:15:00,18876.1,18897.65,18860.85,18894.0,0
2015-07-07 11:30:00,18894.0,18910.6,18885.45,18897.5,0
2015-07-07 11:45:00,18897.5,18907.1,18882.7,18882.85,0
2015-07-07 12:00:00,18882.9,18892.05,18863.85,18881.1,0
2015-07-07 12:15:00,18881.1,18881.7,18860.4,18870.6,0
2015-07-07 12:30:00,18870.6,18870.6,18831.5,18864.7,0
2015-07-07 12:45:00,18864.7,18900.45,18860.5,18891.95,0
2015-07-07 13:00:00,18891.95,18904.95,18886.65,18897.7,0
2015-07-07 13:15:00,18897.7,18904.7,18876.15,18886.75,0
2015-07-07 13:30:00,18886.75,18907.8,18879.5,18889.35,0
2015-07-07 13:45:00,18889.35,18899.4,18869.85,18882.8,0
2015-07-07 14:00:00,18882.8,18892.5,18798.95,18824.35,0
2015-07-07 14:15:00,18824.35,18851.3,18764.0,18764.0,0
2015-07-07 14:30:00,18764.0,18793.5,18713.15,18786.7,0
2015-07-07 14:45:00,18786.7,18835.3,18781.65,18793.25,0
2015-07-07 15:00:00,18793.25,18804.45,18750.55,18801.25,0
2015-07-07 15:15:00,18801.25,18825.4,18801.25,18811.75,0
2015-07-08 09:15:00,18579.65,18618.8,18522.75,18593.95,0
2015-07-08 09:30:00,18593.95,18607.75,18559.8,18601.9,0
2015-07-08 09:45:00,18603.0,18636.8,18602.15,18619.5,0
2015-07-08 10:00:00,18616.45,18669.45,18611.3,18644.95,0
2015-07-08 10:15:00,18640.4,18656.9,18627.2,18645.15,0
2015-07-08 10:30:00,18647.5,18667.8,18617.15,18625.0,0
2015-07-08 10:45:00,18620.55,18625.15,18544.35,18549.4,0
2015-07-08 11:00:00,18550.35,18568.9,18450.8,18513.35,0
2015-07-08 11:15:00,18513.35,18519.7,18466.15,18470.5,0
2015-07-08 11:30:00,18470.5,18489.85,18454.55,18476.45,0
2015-07-08 11:45:00,18476.45,18481.4,18402.85,18447.6,0
2015-07-08 12:00:00,18447.6,18455.15,18408.2,18440.4,0
2015-07-08 12:15:00,18440.4,18450.1,18406.9,18419.4,0
2015-07-08 12:30:00,18419.4,18502.1,18416.2,18481.15,0
2015-07-08 12:45:00,18481.15,18490.75,18449.1,18463.55,0
2015-07-08 13:00:00,18463.55,18471.15,18422.05,18468.95,0
2015-07-08 13:15:00,18468.95,18476.3,18440.3,18476.3,0
2015-07-08 13:30:00,18476.3,18558.7,18469.5,18484.15,0
2015-07-08 13:45:00,18484.15,18611.85,18478.05,18557.2,0
2015-07-08 14:00:00,18557.2,18572.5,18497.55,18507.7,0
2015-07-08 14:15:00,18507.7,18560.7,18495.65,18546.7,0
2015-07-08 14:30:00,18546.7,18583.45,18541.8,18577.4,0
2015-07-08 14:45:00,18577.4,18577.5,18502.95,18520.55,0
2015-07-08 15:00:00,18520.55,18544.6,18454.7,18459.6,0
2015-07-08 15:15:00,18459.6,18462.1,18428.25,18455.35,0
2015-07-09 09:15:00,18442.15,18511.95,18424.6,18443.15,0
2015-07-09 09:30:00,18443.15,18496.65,18430.75,18490.9,0
2015-07-09 09:45:00,18490.9,18491.85,18452.1,18456.05,0
2015-07-09 10:00:00,18460.05,18463.9,18409.2,18434.8,0
2015-07-09 10:15:00,18434.75,18451.45,18431.0,18435.95,0
2015-07-09 10:30:00,18435.3,18503.75,18424.75,18485.95,0
2015-07-09 10:45:00,18490.1,18518.3,18489.3,18499.85,0
2015-07-09 11:00:00,18498.8,18519.65,18489.3,18508.0,0
2015-07-09 11:15:00,18508.0,18554.85,18500.3,18535.65,0
2015-07-09 11:30:00,18535.65,18543.9,18463.45,18479.85,0
2015-07-09 11:45:00,18479.85,18506.2,18474.8,18491.85,0
2015-07-09 12:00:00,18490.95,18499.75,18461.6,18468.5,0
2015-07-09 12:15:00,18468.5,18495.5,18465.75,18483.95,0
2015-07-09 12:30:00,18483.95,18511.5,18478.35,18491.55,0
2015-07-09 12:45:00,18491.55,18502.9,18480.2,18497.7,0
2015-07-09 13:00:00,18497.7,18521.6,18465.05,18476.35,0
2015-07-09 13:15:00,18476.35,18481.8,18450.95,18463.0,0
2015-07-09 13:30:00,18463.0,18504.2,18460.5,18494.05,0
2015-07-09 13:45:00,18494.05,18584.0,18494.05,18545.15,0
2015-07-09 14:00:00,18545.15,18545.15,18514.2,18531.1,0
2015-07-09 14:15:00,18531.1,18552.95,18476.4,18494.65,0
2015-07-09 14:30:00,18494.65,18513.9,18478.75,18511.15,0
2015-07-09 14:45:00,18511.15,18528.7,18471.1,18525.45,0
2015-07-09 15:00:00,18525.45,18527.4,18491.8,18502.7,0
2015-07-09 15:15:00,18502.7,18529.3,18498.45,18529.3,0
2015-07-10 09:15:00,18584.95,18648.35,18584.95,18604.95,0
2015-07-10 09:30:00,18604.95,18642.25,18594.3,18633.2,0
2015-07-10 09:45:00,18633.05,18639.15,18594.0,18614.35,0
2015-07-10 10:00:00,18616.05,18634.1,18569.55,18570.1,0
2015-07-10 10:15:00,18570.1,18584.3,18556.5,18577.05,0
2015-07-10 10:30:00,18577.05,18592.6,18543.9,18565.7,0
2015-07-10 10:45:00,18565.7,18579.95,18534.55,18548.65,0
2015-07-10 11:00:00,18548.65,18596.1,18548.65,18582.9,0
2015-07-10 11:15:00,18582.9,18602.25,18580.8,18593.85,0
2015-07-10 11:30:00,18593.85,18597.0,18553.45,18576.65,0
2015-07-10 11:45:00,18576.65,18594.65,18576.65,18585.75,0
2015-07-10 12:00:00,18585.75,18598.4,18567.6,18570.55,0
2015-07-10 12:15:00,18570.55,18586.15,18546.85,18584.85,0
2015-07-10 12:30:00,18584.85,18646.4,18573.35,18643.6,0
2015-07-10 12:45:00,18643.6,18649.5,18624.4,18642.35,0
2015-07-10 13:00:00,18642.35,18670.55,18629.9,18649.75,0
2015-07-10 13:15:00,18649.75,18657.7,18633.5,18649.1,0
2015-07-10 13:30:00,18649.1,18673.9,18644.85,18644.85,0
2015-07-10 13:45:00,18644.85,18657.2,18623.7,18639.4,0
2015-07-10 14:00:00,18639.4,18649.05,18596.65,18648.85,0
2015-07-10 14:15:00,18648.85,18675.35,18626.1,18643.6,0
2015-07-10 14:30:00,18643.6,18683.45,18639.65,18683.45,0
2015-07-10 14:45:00,18683.45,18718.15,18680.75,18684.45,0
2015-07-10 15:00:00,18684.45,18767.8,18684.45,18723.65,0
2015-07-10 15:15:00,18723.65,18734.05,18689.45,18691.85,0
2015-07-13 09:15:00,18753.8,18799.8,18709.2,18710.6,0
2015-07-13 09:30:00,18710.6,18725.3,18672.1,18686.4,0
2015-07-13 09:45:00,18686.4,18709.95,18682.25,18704.9,0
2015-07-13 10:00:00,18704.9,18719.85,18657.6,18670.6,0
2015-07-13 10:15:00,18670.6,18697.3,18659.6,18694.6,0
2015-07-13 10:30:00,18694.6,18697.85,18680.3,18685.35,0
2015-07-13 10:45:00,18685.35,18707.5,18672.9,18673.9,0
2015-07-13 11:00:00,18673.9,18692.55,18663.95,18671.7,0
2015-07-13 11:15:00,18671.7,18710.25,18664.4,18707.5,0
2015-07-13 11:30:00,18709.15,18710.15,18688.35,18689.95,0
2015-07-13 11:45:00,18689.95,18718.05,18675.45,18683.3,0
2015-07-13 12:00:00,18683.3,18694.65,18678.1,18685.1,0
2015-07-13 12:15:00,18686.25,18743.65,18686.15,18739.15,0
2015-07-13 12:30:00,18740.5,18870.3,18733.15,18870.25,0
2015-07-13 12:45:00,18866.55,18872.1,18824.0,18844.1,0
2015-07-13 13:00:00,18846.85,18903.4,18844.85,18854.3,0
2015-07-13 13:15:00,18854.3,18865.15,18836.5,18855.7,0
2015-07-13 13:30:00,18856.5,18879.5,18837.25,18855.1,0
2015-07-13 13:45:00,18855.1,18876.35,18846.95,18876.35,0
2015-07-13 14:00:00,18876.35,18888.0,18852.25,18887.4,0
2015-07-13 14:15:00,18887.4,18896.25,18854.95,18891.05,0
2015-07-13 14:30:00,18891.05,18915.65,18877.1,18899.5,0
2015-07-13 14:45:00,18899.5,18929.2,18885.9,18897.0,0
2015-07-13 15:00:00,18897.0,18908.4,18877.2,18892.45,0
2015-07-13 15:15:00,18892.45,18903.8,18884.7,18899.3,0
2015-07-14 09:15:00,18913.75,18913.75,18849.55,18888.6,0
2015-07-14 09:30:00,18888.6,18899.65,18844.65,18878.2,0
2015-07-14 09:45:00,18878.2,18887.75,18865.35,18873.45,0
2015-07-14 10:00:00,18874.95,18899.75,18857.3,18899.75,0
2015-07-14 10:15:00,18899.6,18926.7,18895.65,18913.8,0
2015-07-14 10:30:00,18912.15,18940.85,18889.5,18891.6,0
2015-07-14 10:45:00,18889.9,18903.35,18876.3,18890.75,0
2015-07-14 11:00:00,18890.75,18895.55,18808.25,18813.6,0
2015-07-14 11:15:00,18813.6,18819.4,18757.8,18761.3,0
2015-07-14 11:30:00,18761.85,18781.9,18734.4,18766.4,0
2015-07-14 11:45:00,18766.4,18813.1,18766.4,18812.05,0
2015-07-14 12:00:00,18812.05,18837.45,18790.7,18796.5,0
2015-07-14 12:15:00,18796.5,18836.05,18795.35,18812.65,0
2015-07-14 12:30:00,18812.65,18819.55,18791.6,18798.75,0
2015-07-14 12:45:00,18798.75,18823.3,18792.5,18808.5,0
2015-07-14 13:00:00,18808.5,18816.2,18786.8,18800.0,0
2015-07-14 13:15:00,18800.0,18811.95,18782.25,18802.65,0
2015-07-14 13:30:00,18802.65,18841.85,18796.4,18834.4,0
2015-07-14 13:45:00,18834.4,18845.0,18811.6,18831.15,0
2015-07-14 14:00:00,18831.15,18857.05,18826.45,18837.6,0
2015-07-14 14:15:00,18837.6,18839.0,18772.55,18775.6,0
2015-07-14 14:30:00,18775.6,18826.65,18775.6,18811.05,0
2015-07-14 14:45:00,18811.05,18823.35,18801.4,18812.8,0
2015-07-14 15:00:00,18812.8,18826.7,18806.55,18817.9,0
2015-07-14 15:15:00,18817.9,18817.9,18734.6,18736.6,0
2015-07-15 09:15:00,18801.5,18869.8,18784.5,18869.75,0
2015-07-15 09:30:00,18869.75,18881.15,18856.8,18865.45,0
2015-07-15 09:45:00,18865.7,18894.9,18858.1,18885.0,0
2015-07-15 10:00:00,18885.0,18891.45,18864.75,18864.75,0
2015-07-15 10:15:00,18860.7,18868.9,18846.85,18853.1,0
2015-07-15 10:30:00,18858.6,18867.45,18845.65,18859.9,0
2015-07-15 10:45:00,18859.9,18878.25,18846.2,18870.45,0
2015-07-15 11:00:00,18872.2,18883.45,18863.45,18877.45,0
2015-07-15 11:15:00,18877.3,18877.3,18854.55,18856.95,0
2015-07-15 11:30:00,18856.45,18873.9,18848.65,18869.1,0
2015-07-15 11:45:00,18869.1,18879.05,18848.2,18857.65,0
2015-07-15 12:00:00,18857.65,18873.3,18857.65,18863.7,0
2015-07-15 12:15:00,18863.7,18869.3,18852.15,18867.3,0
2015-07-15 12:30:00,18867.3,18868.25,18840.2,18852.6,0
2015-07-15 12:45:00,18852.6,18852.6,18823.75,18834.65,0
2015-07-15 13:00:00,18834.65,18846.5,18798.45,18803.5,0
2015-07-15 13:15:00,18803.5,18817.9,18789.7,18810.85,0
2015-07-15 13:30:00,18810.85,18832.15,18804.9,18828.1,0
2015-07-15 13:45:00,18828.1,18847.5,18821.05,18830.65,0
2015-07-15 14:00:00,18830.65,18844.8,18815.3,18815.3,0
2015-07-15 14:15:00,18815.3,18827.0,18805.3,18822.95,0
2015-07-15 14:30:00,18822.95,18838.85,18812.2,18814.0,0
2015-07-15 14:45:00,18814.0,18827.2,18773.9,18793.0,0
2015-07-15 15:00:00,18793.0,18828.1,18792.5,18818.3,0
2015-07-15 15:15:00,18818.3,18836.7,18811.8,18835.0,0
2015-07-16 09:15:00,18870.5,18942.6,18867.5,18934.4,0
2015-07-16 09:30:00,18934.4,18947.8,18913.8,18932.55,0
2015-07-16 09:45:00,18932.55,18982.65,18932.55,18978.15,0
2015-07-16 10:00:00,18978.15,18991.7,18964.0,18988.0,0
2015-07-16 10:15:00,18988.0,19011.3,18979.05,19011.3,0
2015-07-16 10:30:00,19011.3,19025.7,18979.1,18991.2,0
2015-07-16 10:45:00,18991.2,19025.65,18990.1,19012.15,0
2015-07-16 11:00:00,19012.15,19020.2,18993.25,19020.2,0
2015-07-16 11:15:00,19015.9,19026.65,19004.65,19015.4,0
2015-07-16 11:30:00,19015.4,19022.55,19007.6,19012.15,0
2015-07-16 11:45:00,19012.15,19014.8,18994.1,19004.35,0
2015-07-16 12:00:00,19004.35,19027.95,19004.0,19026.35,0
2015-07-16 12:15:00,19026.35,19033.2,19018.55,19020.4,0
2015-07-16 12:30:00,19020.4,19025.3,19001.85,19007.4,0
2015-07-16 12:45:00,19007.4,19088.2,19004.15,19071.05,0
2015-07-16 13:00:00,19071.05,19119.65,19070.35,19112.2,0
2015-07-16 13:15:00,19112.2,19159.15,19102.9,19154.85,0
2015-07-16 13:30:00,19154.85,19155.8,19116.25,19133.8,0
2015-07-16 13:45:00,19133.8,19152.1,19126.7,19132.55,0
2015-07-16 14:00:00,19132.55,19179.85,19129.4,19164.5,0
2015-07-16 14:15:00,19164.5,19191.8,19164.2,19188.25,0
2015-07-16 14:30:00,19188.25,19195.4,19128.5,19140.55,0
2015-07-16 14:45:00,19140.55,19154.8,19125.2,19140.75,0
2015-07-16 15:00:00,19140.75,19172.85,19129.65,19166.6,0
2015-07-16 15:15:00,19166.6,19190.45,19165.6,19176.25,0
2015-07-17 09:15:00,19175.3,19227.2,19118.45,19227.2,0
2015-07-17 09:30:00,19227.2,19229.05,19111.85,19129.6,0
2015-07-17 09:45:00,19129.6,19143.75,19069.4,19084.8,0
2015-07-17 10:00:00,19084.8,19119.95,19082.9,19112.95,0
2015-07-17 10:15:00,19112.95,19119.45,19095.15,19104.25,0
2015-07-17 10:30:00,19104.25,19119.8,19100.95,19116.75,0
2015-07-17 10:45:00,19116.75,19134.1,19096.3,19111.2,0
2015-07-17 11:00:00,19111.2,19112.85,19097.8,19109.75,0
2015-07-17 11:15:00,19109.75,19122.15,19099.5,19120.7,0
2015-07-17 11:30:00,19120.7,19126.1,19100.35,19103.3,0
2015-07-17 11:45:00,19103.3,19121.05,19100.7,19121.05,0
2015-07-17 12:00:00,19121.05,19141.2,19121.05,19139.55,0
2015-07-17 12:15:00,19139.55,19153.35,19120.75,19123.85,0
2015-07-17 12:30:00,19123.85,19164.05,19121.75,19164.05,0
2015-07-17 12:45:00,19165.9,19192.2,19154.25,19181.0,0
2015-07-17 13:00:00,19180.0,19180.0,19157.05,19169.1,0
2015-07-17 13:15:00,19170.5,19170.5,19130.65,19140.2,0
2015-07-17 13:30:00,19140.2,19164.1,19137.4,19149.15,0
2015-07-17 13:45:00,19157.0,19163.8,19147.7,19158.95,0
2015-07-17 14:00:00,19158.95,19174.55,19155.5,19167.4,0
2015-07-17 14:15:00,19167.4,19169.0,19104.9,19136.1,0
2015-07-17 14:30:00,19136.1,19152.6,19130.05,19132.2,0
2015-07-17 14:45:00,19132.2,19160.75,19130.25,19134.05,0
2015-07-17 15:00:00,19134.05,19134.05,19069.3,19084.9,0
2015-07-17 15:15:00,19084.9,19110.25,19077.5,19107.45,0
2015-07-20 09:15:00,19126.1,19149.05,19006.75,19018.75,0
2015-07-20 09:30:00,19013.1,19038.85,18990.8,19016.3,0
2015-07-20 09:45:00,19021.5,19023.75,19003.0,19004.3,0
2015-07-20 10:00:00,19002.85,19011.35,18978.2,18987.55,0
2015-07-20 10:15:00,18986.45,19004.6,18962.95,18992.35,0
2015-07-20 10:30:00,18991.2,19011.55,18991.2,18998.4,0
2015-07-20 10:45:00,18997.4,19002.25,18968.45,18982.0,0
2015-07-20 11:00:00,18976.1,18982.7,18962.65,18968.75,0
2015-07-20 11:15:00,18970.5,18990.85,18963.4,18970.05,0
2015-07-20 11:30:00,18970.05,18975.85,18905.5,18939.9,0
2015-07-20 11:45:00,18939.9,18939.9,18871.15,18897.4,0
2015-07-20 12:00:00,18897.4,18906.65,18876.95,18890.35,0
2015-07-20 12:15:00,18890.35,18894.5,18872.1,18885.9,0
2015-07-20 12:30:00,18885.9,18904.1,18879.1,18883.6,0
2015-07-20 12:45:00,18883.6,18899.75,18852.7,18866.85,0
2015-07-20 13:00:00,18866.85,18881.7,18855.9,18881.7,0
2015-07-20 13:15:00,18881.7,18886.95,18866.7,18886.5,0
2015-07-20 13:30:00,18886.5,18937.7,18885.3,18900.8,0
2015-07-20 13:45:00,18900.8,18932.75,18893.1,18918.4,0
2015-07-20 14:00:00,18908.95,18950.7,18908.95,18938.95,0
2015-07-20 14:15:00,18940.6,18967.3,18933.8,18957.1,0
2015-07-20 14:30:00,18959.2,19079.55,18957.55,19059.4,0
2015-07-20 14:45:00,19055.8,19083.6,19034.45,19052.8,0
2015-07-20 15:00:00,19048.25,19074.2,19019.15,19030.25,0
2015-07-20 15:15:00,19030.9,19035.0,19016.5,19023.35,0
2015-07-21 09:15:00,19042.95,19090.95,19004.75,19029.5,0
2015-07-21 09:30:00,19029.5,19037.45,19013.8,19026.8,0
2015-07-21 09:45:00,19026.8,19032.35,19013.45,19019.35,0
2015-07-21 10:00:00,19019.35,19034.15,18983.95,19029.4,0
2015-07-21 10:15:00,19029.4,19101.5,19029.4,19095.05,0
2015-07-21 10:30:00,19095.05,19095.05,19081.2,19085.9,0
2015-07-21 10:45:00,19085.9,19100.05,19065.6,19072.75,0
2015-07-21 11:00:00,19072.75,19101.25,19069.15,19085.65,0
2015-07-21 11:15:00,19085.65,19093.65,19036.4,19058.15,0
2015-07-21 11:30:00,19058.15,19063.2,18959.25,18966.3,0
2015-07-21 11:45:00,18966.3,19009.05,18939.25,18974.5,0
2015-07-21 12:00:00,18974.5,19004.75,18948.15,18984.7,0
2015-07-21 12:15:00,18984.7,19016.95,18974.1,18977.25,0
2015-07-21 12:30:00,18977.25,18991.45,18960.1,18984.05,0
2015-07-21 12:45:00,18984.05,19000.4,18976.5,19000.4,0
2015-07-21 13:00:00,19000.4,19002.05,18911.4,18921.05,0
2015-07-21 13:15:00,18923.25,18945.45,18920.05,18934.5,0
2015-07-21 13:30:00,18932.95,18942.65,18918.85,18922.15,0
2015-07-21 13:45:00,18920.2,18929.25,18909.15,18918.85,0
2015-07-21 14:00:00,18918.85,18923.8,18888.75,18909.05,0
2015-07-21 14:15:00,18909.05,18910.3,18843.85,18843.85,0
2015-07-21 14:30:00,18843.85,18869.9,18822.75,18853.95,0
2015-07-21 14:45:00,18856.25,18860.2,18757.4,18757.75,0
2015-07-21 15:00:00,18759.6,18760.0,18702.9,18715.45,0
2015-07-21 15:15:00,18715.05,18743.3,18702.45,18725.1,0
2015-07-22 09:15:00,18683.3,18683.3,18613.6,18651.15,0
2015-07-22 09:30:00,18651.15,18670.4,18632.3,18640.65,0
2015-07-22 09:45:00,18640.65,18736.35,18638.25,18727.5,0
2015-07-22 10:00:00,18727.2,18779.05,18716.35,18768.1,0
2015-07-22 10:15:00,18766.4,18780.95,18739.85,18748.85,0
2015-07-22 10:30:00,18749.25,18764.35,18746.85,18759.95,0
2015-07-22 10:45:00,18760.8,18796.25,18758.75,18795.0,0
2015-07-22 11:00:00,18794.85,18848.45,18793.1,18802.9,0
2015-07-22 11:15:00,18802.9,18855.95,18802.9,18851.75,0
2015-07-22 11:30:00,18851.75,18864.0,18816.8,18823.2,0
2015-07-22 11:45:00,18823.7,18827.2,18795.25,18817.6,0
2015-07-22 12:00:00,18817.6,18871.1,18798.75,18867.45,0
2015-07-22 12:15:00,18867.45,18891.95,18859.3,18870.6,0
2015-07-22 12:30:00,18870.6,18870.6,18850.65,18861.6,0
2015-07-22 12:45:00,18861.6,18873.55,18848.65,18851.0,0
2015-07-22 13:00:00,18851.0,18859.4,18833.6,18843.5,0
2015-07-22 13:15:00,18843.5,18900.1,18843.5,18882.25,0
2015-07-22 13:30:00,18882.25,18939.2,18882.25,18935.6,0
2015-07-22 13:45:00,18935.6,19014.45,18935.6,19014.45,0
2015-07-22 14:00:00,19014.45,19038.15,18985.95,18996.0,0
2015-07-22 14:15:00,18996.0,19034.3,18986.05,19029.35,0
2015-07-22 14:30:00,19029.35,19030.9,18995.75,19008.3,0
2015-07-22 14:45:00,19008.3,19036.2,19007.55,19012.45,0
2015-07-22 15:00:00,19012.45,19015.1,18969.0,18984.6,0
